0.005,-0.013471
0.01,-0.017306
0.015,-0.015615
0.02,-0.016127
0.025,-0.019284
0.03,-0.023685
0.035,-0.028208
0.04,-0.030949
0.045,-0.030887
0.05,-0.027405
0.055,-0.019809
0.06,-0.0098331
0.065,-0.00043885
0.07,0.0071188
0.075,0.010978
0.08,0.0095042
0.085,0.0045526
0.09,0.00078002
0.095,0.0012409
0.1,0.0060409
0.105,0.014119
0.11,0.022942
0.115,0.029342
0.12,0.030972
0.125,0.027715
0.13,0.021707
0.135,0.014997
0.14,0.0079936
0.145,0.00073609
0.15,-0.0063639
0.155,-0.011672
0.16,-0.013125
0.165,-0.011379
0.17,-0.0083823
0.175,-0.0059544
0.18,-0.0053108
0.185,-0.0071991
0.19,-0.011252
0.195,-0.015076
0.2,-0.016032
0.205,-0.014035
0.21,-0.011305
0.215,-0.0085419
0.22,-0.0053094
0.225,-0.002775
0.23,-0.0016173
0.235,-0.00066009
0.24,0.0021871
0.245,0.0072421
0.25,0.011539
0.255,0.012958
0.26,0.011998
0.265,0.0098514
0.27,0.0074298
0.275,0.0062258
0.28,0.0075502
0.285,0.010987
0.29,0.016138
0.295,0.022469
0.3,0.029012
0.305,0.035069
0.31,0.03975
0.315,0.041059
0.32,0.037074
0.325,0.029153
0.33,0.020787
0.335,0.013943
0.34,0.0084618
0.345,0.0039022
0.35,-0.00011876
0.355,-0.0044406
0.36,-0.010688
0.365,-0.01942
0.37,-0.028446
0.375,-0.03557
0.38,-0.040304
0.385,-0.041369
0.39,-0.037906
0.395,-0.031441
0.4,-0.024104
0.405,-0.017732
0.41,-0.013836
0.415,-0.011574
0.42,-0.0094563
0.425,-0.0079632
0.43,-0.0061812
0.435,-0.0029582
0.44,0.0011887
0.445,0.0056173
0.45,0.010064
0.455,0.012869
0.46,0.011805
0.465,0.0072897
0.47,0.0016676
0.475,-0.00284
0.48,-0.0054806
0.485,-0.0065463
0.49,-0.0060647
0.495,-0.0040299
0.5,0.00018308
0.505,0.0058202
0.51,0.0085356
0.515,0.0055345
0.52,-0.0018089
0.525,-0.011071
0.53,-0.018071
0.535,-0.020141
0.54,-0.018453
0.545,-0.013919
0.55,-0.007444
0.555,-5.3282e-005
0.56,0.0091402
0.565,0.0211
0.57,0.032909
0.575,0.040471
0.58,0.0424
0.585,0.038746
0.59,0.02991
0.595,0.018676
0.6,0.010575
0.605,0.0086902
0.61,0.012676
0.615,0.021566
0.62,0.032239
0.625,0.038824
0.63,0.039474
0.635,0.03595
0.64,0.029081
0.645,0.020375
0.65,0.011687
0.655,0.0038237
0.66,-0.0036241
0.665,-0.011187
0.67,-0.017063
0.675,-0.019453
0.68,-0.019566
0.685,-0.018167
0.69,-0.015118
0.695,-0.012862
0.7,-0.013494
0.705,-0.014863
0.71,-0.013951
0.715,-0.011607
0.72,-0.0093256
0.725,-0.0063142
0.73,-0.0017995
0.735,0.0022683
0.74,0.0022158
0.745,-0.0022848
0.75,-0.0068687
0.755,-0.008451
0.76,-0.0083511
0.765,-0.0080497
0.77,-0.0079376
0.775,-0.010274
0.78,-0.016488
