IN0189xa_record.csv,1.005,5.4,0.39
IN0053xa_record.csv,0.993,5.4,0.42
IN0324xa_record.csv,1.008,6,0.26
IN0260xa_record.csv,0.991,5.8,0.2
IN0181xa_record.csv,0.989,5.6,0.325
IN0089xa_record.csv,0.989,5.8,0.53
IN0353xa_record.csv,0.989,5.5,0.405
IN0025xa_record.csv,1.024,5.1,0.225
IN0049xa_record.csv,0.974,5.7,0.49
IN0323xa_record.csv,0.967,6,0.38
IN0077xa_record.csv,0.96,5.4,0.37
IN0094xa_record.csv,1.043,5.5,0.255
IN0375xa_record.csv,1.061,5.3,0.49
IN0287xa_record.csv,0.942,5.8,0.575
IN0064xa_record.csv,1.082,5.5,0.25
IN0395xa_record.csv,0.919,5.2,0.43
IN0253xa_record.csv,1.093,5.9,0.28
IN0251xa_record.csv,1.099,5.9,0.21
IN0361xa_record.csv,0.908,5.6,0.545
IN0074xa_record.csv,1.102,6.1,0.2
IN0278xa_record.csv,0.901,5.6,0.485
IN0227xa_record.csv,1.113,5.6,0.205
IN0235xa_record.csv,1.114,5.1,0.475
IN0295xa_record.csv,1.119,5.4,0.6
IN0409xa_record.csv,1.122,6,0.445
IN0163xa_record.csv,1.125,5,0.34
IN0394xa_record.csv,1.13,5.2,0.295
IN0149xa_record.csv,1.13,5,0.535
IN0183xa_record.csv,0.87,5.6,0.26
IN0402xa_record.csv,0.866,5.2,0.5
IN0378xa_record.csv,1.156,5.3,0.28
IN0148xa_record.csv,1.156,5.2,0.43
IN0351xa_record.csv,1.172,5.5,0.47
IN0321xa_record.csv,1.181,6,0.49
IN0032xa_record.csv,0.846,5.5,0.33
IN0236xa_record.csv,0.845,6.2,0.425
IN0093xa_record.csv,1.19,5.8,0.29
IN0224xa_record.csv,1.194,5.6,0.375
IN0190xa_record.csv,0.836,5.4,0.595
IN0023xa_record.csv,0.836,6.6,0.2
IN0222xa_record.csv,1.198,5.6,0.27
IN0430xa_record.csv,0.833,5.9,0.41
IN0178xa_record.csv,0.827,5.6,0.28
IN0401xa_record.csv,1.211,5.2,0.505
IN0075xa_record.csv,0.825,5.4,0.49
IN0105xa_record.csv,1.226,5.2,0.595
IN0002xa_record.csv,1.227,5.6,0.515
IN0357xa_record.csv,0.813,5.6,0.23
IN0108xa_record.csv,1.243,5.2,0.22
IN0354xa_record.csv,0.804,5.5,0.335
IN0061xa_record.csv,0.803,5.7,0.2
IN0246xa_record.csv,1.246,5.5,0.49
IN0187xa_record.csv,0.801,5.4,0.59
IN0270xa_record.csv,0.801,5,0.6
IN0237xa_record.csv,1.259,5.6,0.33
IN0275xa_record.csv,0.793,5.6,0.22
IN0268xa_record.csv,1.264,5,0.565
IN0211xa_record.csv,0.786,5.6,0.2
IN0159xa_record.csv,0.784,5.4,0.21
IN0326xa_record.csv,0.777,5.5,0.6
IN0230xa_record.csv,0.775,5.6,0.31
IN0085xa_record.csv,1.299,6,0.235
IN0057xa_record.csv,0.768,5.9,0.56
IN0103xa_record.csv,0.765,6.4,0.37
IN0107xa_record.csv,1.309,5.2,0.215
IN0359xa_record.csv,0.758,5.6,0.6
IN0090xa_record.csv,1.324,5.8,0.31
IN0303xa_record.csv,1.328,5.1,0.51
IN0055xa_record.csv,0.749,5.4,0.355
IN0192xa_record.csv,0.748,5.4,0.335
IN0125xa_record.csv,0.747,5.1,0.54
IN0228xa_record.csv,1.341,5.6,0.335
IN0188xa_record.csv,0.745,5.4,0.6
IN0382xa_record.csv,1.346,5.3,0.52
IN0261xa_record.csv,0.74,5.8,0.28
IN0099xa_record.csv,0.735,5.9,0.59
IN0186xa_record.csv,1.363,5.4,0.6
IN0280xa_record.csv,1.369,5,0.265
IN0182xa_record.csv,1.369,5.6,0.6
IN0016xa_record.csv,0.723,5.2,0.38
IN0180xa_record.csv,1.399,5.6,0.255
IN0147xa_record.csv,1.404,5.1,0.225
IN0374xa_record.csv,0.712,5.1,0.555
IN0004xa_record.csv,1.411,6.2,0.24
IN0288xa_record.csv,1.417,5.8,0.285
IN0247xa_record.csv,1.419,5.5,0.385
IN0396xa_record.csv,1.423,5.2,0.27
IN0164xa_record.csv,1.427,5,0.475
IN0380xa_record.csv,0.699,5.3,0.565
IN0038xa_record.csv,0.699,6.1,0.325
IN0346xa_record.csv,0.696,5.5,0.285
IN0193xa_record.csv,1.448,5.4,0.375
IN0289xa_record.csv,0.69,5.8,0.24
IN0241xa_record.csv,1.46,5.6,0.2
IN0314xa_record.csv,0.683,6,0.6
IN0079xa_record.csv,0.681,5.4,0.35
IN0127xa_record.csv,0.681,5.3,0.56
IN0392xa_record.csv,0.68,6,0.28
IN0291xa_record.csv,0.679,5.7,0.51
IN0150xa_record.csv,0.672,5,0.44
IN0173xa_record.csv,1.49,5.1,0.285
IN0277xa_record.csv,0.669,5.6,0.225
IN0215xa_record.csv,0.666,6,0.21
IN0254xa_record.csv,1.505,5.9,0.29
IN0058xa_record.csv,1.515,5.7,0.38
IN0214xa_record.csv,0.66,6,0.345
IN0250xa_record.csv,1.522,5.4,0.6
IN0126xa_record.csv,1.53,5.3,0.6
IN0073xa_record.csv,0.647,6.1,0.415
IN0282xa_record.csv,0.639,5.9,0.47
IN0399xa_record.csv,0.631,5.2,0.35
IN0162xa_record.csv,1.604,5.2,0.235
IN0100xa_record.csv,0.616,5.9,0.21
IN0120xa_record.csv,0.61,6.4,0.585
IN0097xa_record.csv,1.643,5.5,0.355
IN0151xa_record.csv,1.649,5,0.38
IN0416xa_record.csv,0.603,5.4,0.59
IN0054xa_record.csv,1.677,5.4,0.225
IN0010xa_record.csv,1.692,5.6,0.48
IN0376xa_record.csv,0.591,5.3,0.2
IN0417xa_record.csv,0.591,5.6,0.37
IN0362xa_record.csv,0.588,5.6,0.33
IN0408xa_record.csv,0.577,6,0.48
IN0067xa_record.csv,1.76,5.5,0.37
IN0325xa_record.csv,0.568,6,0.295
IN0225xa_record.csv,1.763,5.1,0.335
IN0424xa_record.csv,0.557,5.6,0.365
IN0015xa_record.csv,1.801,5.6,0.22
IN0172xa_record.csv,1.826,5.1,0.6
IN0256xa_record.csv,1.83,5.4,0.6
IN0258xa_record.csv,1.834,5.1,0.2
IN0006xa_record.csv,0.545,5.6,0.455
IN0088xa_record.csv,0.544,5.8,0.53
IN0092xa_record.csv,1.843,5.8,0.22
IN0018xa_record.csv,1.845,5.7,0.48
IN0369xa_record.csv,1.859,5.1,0.36
IN0404xa_record.csv,0.537,5.2,0.39
IN0184xa_record.csv,0.535,5.6,0.25
IN0086xa_record.csv,0.528,6,0.255
IN0106xa_record.csv,1.895,5.2,0.2
IN0381xa_record.csv,0.527,5.3,0.58
IN0238xa_record.csv,0.526,5.6,0.58
IN0356xa_record.csv,0.526,5.6,0.545
IN0098xa_record.csv,0.525,5.9,0.59
IN0017xa_record.csv,0.52,5.7,0.34
IN0207xa_record.csv,0.519,7.1,0.385
IN0013xa_record.csv,0.516,5.7,0.295
IN0240xa_record.csv,0.515,5.6,0.505
IN0008xa_record.csv,1.947,5.9,0.465
IN0448xa_record.csv,0.511,6,0.5
IN0286xa_record.csv,0.507,5.9,0.305
IN0087xa_record.csv,0.507,5.8,0.235
IN0118xa_record.csv,0.503,6.4,0.315
