IN0031xa_record.csv,1.008,5.5,1.15
IN0416xa_record.csv,1.02,5.4,0.59
IN0192xa_record.csv,0.977,5.4,0.4
IN0089xa_record.csv,0.969,5.8,0.53
IN0344xa_record.csv,0.962,6.2,0.4
IN0252xa_record.csv,1.04,5.9,1.29
IN0248xa_record.csv,0.961,5.4,0.87
IN0375xa_record.csv,0.956,5.3,0.49
IN0361xa_record.csv,1.052,5.6,0.55
IN0399xa_record.csv,1.053,5.2,0.64
IN0426xa_record.csv,1.06,5.9,0.76
IN0061xa_record.csv,1.066,5.7,0.4
IN0190xa_record.csv,1.069,5.4,0.6
IN0159xa_record.csv,1.072,5.4,0.65
IN0206xa_record.csv,1.074,7.1,1.35
IN0391xa_record.csv,0.927,6,0.91
IN0408xa_record.csv,1.081,6,1.65
IN0070xa_record.csv,0.921,6.1,0.95
IN0149xa_record.csv,0.908,5,0.54
IN0207xa_record.csv,1.102,7.1,0.4
IN0032xa_record.csv,1.107,5.5,0.67
IN0016xa_record.csv,0.897,5.2,0.4
IN0230xa_record.csv,0.889,5.6,0.4
IN0118xa_record.csv,0.885,6.4,0.45
IN0017xa_record.csv,0.877,5.7,0.76
IN0108xa_record.csv,0.875,5.2,0.4
IN0115xa_record.csv,0.868,6.5,1.9
IN0270xa_record.csv,0.865,5,0.7
IN0060xa_record.csv,0.861,5.7,0.4
IN0079xa_record.csv,0.858,5.4,0.4
IN0077xa_record.csv,1.166,5.4,0.4
IN0240xa_record.csv,1.174,5.6,1.16
IN0352xa_record.csv,0.849,5.5,0.74
IN0435xa_record.csv,0.847,6,0.74
IN0349xa_record.csv,0.838,5.5,0.6
IN0278xa_record.csv,0.834,5.6,0.48
IN0178xa_record.csv,0.834,5.6,0.57
IN0318xa_record.csv,0.83,6,0.85
IN0164xa_record.csv,0.828,5,0.47
IN0420xa_record.csv,0.827,6,0.73
IN0087xa_record.csv,1.213,5.8,0.62
IN0261xa_record.csv,1.224,5.8,0.4
IN0383xa_record.csv,1.228,6,1.69
IN0107xa_record.csv,1.232,5.2,0.4
IN0044xa_record.csv,0.811,6.6,1.87
IN0169xa_record.csv,0.81,6.3,0.52
IN0181xa_record.csv,1.241,5.6,0.4
IN0153xa_record.csv,1.257,5.5,1.76
IN0423xa_record.csv,0.785,5.6,0.63
IN0396xa_record.csv,1.274,5.2,0.41
IN0243xa_record.csv,0.775,6.6,0.52
IN0185xa_record.csv,0.774,5.6,0.87
IN0124xa_record.csv,1.295,6.4,1.1
IN0086xa_record.csv,0.771,6,0.42
IN0236xa_record.csv,0.769,6.2,0.43
IN0215xa_record.csv,1.305,6,0.67
IN0014xa_record.csv,1.307,6.4,1.9
IN0144xa_record.csv,0.765,6.2,0.54
IN0211xa_record.csv,0.765,5.6,0.4
IN0374xa_record.csv,0.762,5.1,0.55
IN0055xa_record.csv,1.317,5.4,0.86
IN0292xa_record.csv,0.759,5.7,1.71
IN0401xa_record.csv,0.758,5.2,0.5
IN0179xa_record.csv,1.322,5.6,1.7
IN0035xa_record.csv,1.332,6.1,1.24
IN0362xa_record.csv,0.745,5.6,0.48
IN0151xa_record.csv,1.354,5,0.4
IN0286xa_record.csv,1.354,5.9,0.82
IN0402xa_record.csv,0.731,5.2,0.5
IN0418xa_record.csv,0.731,5.6,0.72
IN0163xa_record.csv,0.727,5,0.4
IN0328xa_record.csv,0.725,7.1,1.6
IN0112xa_record.csv,0.723,6.5,0.58
IN0148xa_record.csv,0.723,5.2,0.43
IN0214xa_record.csv,1.386,6,0.55
IN0114xa_record.csv,0.71,6.5,1.9
IN0357xa_record.csv,0.71,5.6,0.49
IN0212xa_record.csv,1.414,6,1.9
IN0007xa_record.csv,0.702,5.9,1.03
IN0370xa_record.csv,1.428,5.1,0.86
IN0222xa_record.csv,1.429,5.6,0.52
IN0322xa_record.csv,0.697,6,0.64
IN0025xa_record.csv,1.438,5.1,0.4
IN0332xa_record.csv,0.692,7.1,1.67
IN0309xa_record.csv,0.687,7.1,1.56
IN0282xa_record.csv,1.455,5.9,1.23
IN0380xa_record.csv,1.463,5.3,0.56
IN0082xa_record.csv,0.682,6,1.23
IN0284xa_record.csv,0.68,5.9,0.84
IN0342xa_record.csv,1.472,6.2,1.63
IN0448xa_record.csv,0.674,6,0.5
IN0320xa_record.csv,0.671,6,0.6
IN0291xa_record.csv,1.493,5.7,0.85
IN0289xa_record.csv,0.67,5.8,0.4
IN0400xa_record.csv,0.667,5.2,0.41
IN0467xa_record.csv,1.508,6.5,1.16
IN0353xa_record.csv,1.509,5.5,0.75
